"Player Name","Week","RUATT","RUYD","RUTD","RECPT","REYD","RETD","FPTS"
"Tony Pollard","2","2","6","0","1","3","0","0"
"Tony Pollard","3","0","0","0","1","-5","0","0"
"Tony Pollard","4","3","16","1","1","16","0","8"
"Tony Pollard","5","6","30","0","2","2","0","3"
"Tony Pollard","6","10","31","0","2","9","0","3"
"Tony Pollard","7","8","16","0","1","6","0","1"
"Tony Pollard","8","7","40","0","2","24","0","6"
"Tony Pollard","9","9","57","0","1","1","0","5"
"Tony Pollard","10","0","0","0","0","0","0","0"
"Tony Pollard","11","5","60","1","0","0","0","12"
"Tony Pollard","12","4","12","0","2","10","0","2"
"Tony Pollard","13","8","22","0","1","6","0","2"
"Tony Pollard","14","11","39","0","2","9","1","9"
"Tony Pollard","15","12","69","2","6","63","0","24"
"Tony Pollard","16","9","12","0","1","8","0","1"
"Tony Pollard","17","5","15","0","3","19","0","2"
"Damien Williams","1","0","0","0","0","0","0","0"
"Damien Williams","2","0","0","0","0","0","0","0"
"Damien Williams","3","0","0","0","0","0","0","0"
"Damien Williams","4","0","0","0","0","0","0","0"
"Damien Williams","5","0","0","0","0","0","0","0"
"Damien Williams","6","0","0","0","0","0","0","0"
"Damien Williams","7","0","0","0","0","0","0","0"
"Damien Williams","8","0","0","0","0","0","0","0"
"Damien Williams","9","0","0","0","0","0","0","0"
"Damien Williams","10","0","0","0","0","0","0","0"
"Damien Williams","11","0","0","0","0","0","0","0"
"Damien Williams","12","0","0","0","0","0","0","0"
"Damien Williams","13","0","0","0","0","0","0","0"
"Damien Williams","14","0","0","0","0","0","0","0"
"Damien Williams","15","0","0","0","0","0","0","0"
"Damien Williams","16","0","0","0","0","0","0","0"
"Damien Williams","17","0","0","0","0","0","0","0"
"Zack Moss","1","9","11","0","3","16","1","8"
"Zack Moss","2","8","37","0","0","0","0","3"
"Zack Moss","3","0","0","0","0","0","0","0"
"Zack Moss","4","0","0","0","0","0","0","0"
"Zack Moss","5","0","0","0","0","0","0","0"
"Zack Moss","6","5","10","0","0","0","0","1"
"Zack Moss","7","7","47","0","3","25","0","6"
"Zack Moss","8","14","81","2","0","0","0","20"
"Zack Moss","9","9","18","1","2","30","0","10"
"Zack Moss","10","7","20","0","1","-3","0","2"
"Zack Moss","11","0","0","0","0","0","0","0"
"Zack Moss","12","9","59","0","2","9","0","5"
"Zack Moss","13","3","9","0","1","5","0","0"
"Zack Moss","14","13","43","0","0","0","0","4"
"Zack Moss","15","13","81","0","0","0","0","8"
"Zack Moss","16","12","57","1","1","0","0","11"
"Zack Moss","17","3","8","0","1","13","0","1"
"Kareem Hunt","1","13","72","0","4","9","0","7"
"Kareem Hunt","2","10","86","1","2","15","1","21"
"Kareem Hunt","3","16","46","0","2","18","1","11"
"Kareem Hunt","4","11","71","2","0","0","0","19"
"Kareem Hunt","5","20","72","0","3","21","1","15"
"Kareem Hunt","6","13","40","0","2","17","0","5"
"Kareem Hunt","7","18","76","0","3","26","1","15"
"Kareem Hunt","8","14","66","0","2","7","0","6"
"Kareem Hunt","9","0","0","0","0","0","0","0"
"Kareem Hunt","10","19","104","0","3","28","0","12"
"Kareem Hunt","11","13","11","1","1","10","0","8"
"Kareem Hunt","12","10","62","0","0","0","0","6"
"Kareem Hunt","13","14","33","0","3","24","0","5"
"Kareem Hunt","14","6","33","1","6","77","1","22"
"Kareem Hunt","15","7","21","0","3","7","0","2"
"Kareem Hunt","16","4","11","1","3","41","0","11"
"Kareem Hunt","17","10","37","0","1","4","0","3"
"James Robinson","1","16","62","0","1","28","0","8"
"James Robinson","2","16","102","1","3","18","0","17"
"James Robinson","3","11","46","2","6","83","0","24"
"James Robinson","4","17","75","0","4","32","0","10"
"James Robinson","5","13","48","0","5","22","0","4"
"James Robinson","6","12","29","0","4","24","1","10"
"James Robinson","7","22","119","1","4","18","1","26"
"James Robinson","8","0","0","0","0","0","0","0"
"James Robinson","9","25","99","1","0","0","0","15"
"James Robinson","10","23","109","0","2","3","0","10"
"James Robinson","11","17","73","0","2","21","0","9"
"James Robinson","12","22","128","1","5","31","0","21"
"James Robinson","13","18","78","1","6","30","0","16"
"James Robinson","14","12","67","0","4","16","0","7"
"James Robinson","15","16","35","0","3","18","1","10"
"James Robinson","16","0","0","0","0","0","0","0"
"James Robinson","17","0","0","0","0","0","0","0"
"Gus Edwards","1","4","17","0","0","0","0","1"
"Gus Edwards","2","10","73","0","0","0","0","7"
"Gus Edwards","3","4","39","0","0","0","0","3"
"Gus Edwards","4","9","38","0","0","0","0","3"
"Gus Edwards","5","7","25","0","0","0","0","2"
"Gus Edwards","6","14","26","1","0","0","0","8"
"Gus Edwards","7","0","0","0","0","0","0","0"
"Gus Edwards","8","16","87","1","0","0","0","14"
"Gus Edwards","9","11","23","1","2","11","0","7"
"Gus Edwards","10","7","42","0","1","31","0","7"
"Gus Edwards","11","3","6","0","0","0","0","0"
"Gus Edwards","12","9","10","1","0","0","0","7"
"Gus Edwards","13","7","101","0","0","0","0","10"
"Gus Edwards","14","7","49","2","1","4","0","16"
"Gus Edwards","15","9","42","0","2","36","0","7"
"Gus Edwards","16","15","85","0","2","37","0","11"
"Gus Edwards","17","12","60","0","1","10","0","7"
"Carlos Hyde","1","7","23","1","0","0","0","8"
"Carlos Hyde","2","5","22","0","2","15","0","3"
"Carlos Hyde","3","4","12","0","1","11","0","2"
"Carlos Hyde","4","0","0","0","0","0","0","0"
"Carlos Hyde","5","0","0","0","0","0","0","0"
"Carlos Hyde","6","0","0","0","0","0","0","0"
"Carlos Hyde","7","15","68","1","3","8","0","12"
"Carlos Hyde","8","0","0","0","0","0","0","0"
"Carlos Hyde","9","0","0","0","0","0","0","0"
"Carlos Hyde","10","0","0","0","0","0","0","0"
"Carlos Hyde","11","14","79","1","2","16","0","14"
"Carlos Hyde","12","15","22","0","2","7","0","2"
"Carlos Hyde","13","2","1","0","3","10","0","1"
"Carlos Hyde","14","15","66","0","0","0","0","6"
"Carlos Hyde","15","2","55","1","2","8","0","11"
"Carlos Hyde","16","2","8","0","1","18","0","1"
"Carlos Hyde","17","0","0","0","0","0","0","0"
